date,iexId,isEnabled,name,symbol,type
2019-04-02,15366,True,Anchiano Therapeutics Ltd.,ANCN,cs
2019-04-02,15257,True,Andina Acquisition Corp. III,ANDA,cs
2019-04-02,15477,True,Andina Acquisition Corp. III Right,ANDAR,N/A
2019-04-02,15258,True,Andina Acquisition Corp. III Unit,ANDAU,su
2019-04-02,15485,True,Andina Acquisition Corp. III Warrant,ANDAW,N/A
2019-04-02,334,True,The Andersons Inc.,ANDE,cs
2019-04-02,6824,True,Andeavor Logistics LP representing Limited Partner Interests,ANDX,cs
2019-04-02,8509,True,Arista Networks Inc.,ANET,cs
2019-04-02,336,True,Abercrombie & Fitch Company,ANF,cs
2019-04-02,337,True,Amira Nature Foods Ltd,ANFI,cs
2019-04-02,13484,True,ANGI Homeservices Inc.,ANGI,cs
2019-04-02,339,True,VanEck Vectors Fallen Angel High Yield Bond,ANGL,et
2019-04-02,340,True,AngioDynamics Inc.,ANGO,cs
2019-04-02,341,True,Anworth Mortgage Asset Corporation,ANH,cs
2019-04-02,342,True,Anworth Mortgage Asset Corporation Series A Preferred Stock,ANH-A,ps
2019-04-02,343,True,Anworth Mortgage Asset Corporation Preferred Stock Series B 6.25%,ANH-B,ps
2019-04-02,9705,True,Anworth Mortgage Asset Corporation 7.625% Series C Cumulative Redeemable Preferred Stock,ANH-C,ps
2019-04-02,344,True,Anika Therapeutics Inc.,ANIK,cs
2019-04-02,345,True,ANI Pharmaceuticals Inc.,ANIP,cs
2019-04-02,10293,True,Anixa Biosciences Inc.,ANIX,cs
2019-04-02,349,True,ANSYS Inc.,ANSS,cs
2019-04-02,7490,True,Anthem Inc.,ANTM,cs
2019-04-02,8927,True,Sphere 3D Corp.,ANY,cs
2019-04-02,353,True,iShares Core Aggressive Allocation,AOA,et
2019-04-02,6604,True,American Outdoor Brands Corporation,AOBC,cs
2019-04-02,354,True,Aberdeen Total Dynamic Dividend Fund,AOD,cs
2019-04-02,12745,False,Aberdeen Standard Bloomberg WTI Crude Oil Strategy K-1 Free,AOIL,N/A
2019-04-02,356,True,iShares Core Conservative Allocation,AOK,et
2019-04-02,358,True,iShares Core Moderate Allocation,AOM,et
2019-04-02,359,True,Aon plc Class A (UK),AON,cs
2019-04-02,360,True,iShares Core Growth Allocation,AOR,et
2019-04-02,361,True,A.O. Smith Corporation,AOS,cs
2019-04-02,362,True,Alpha and Omega Semiconductor Limited,AOSL,cs
2019-04-02,363,True,Ampco-Pittsburgh Corporation,AP,cs
2019-04-02,364,True,Apache Corporation,APA,cs
2019-04-02,366,True,Artisan Partners Asset Management Inc. Class A,APAM,cs
2019-04-02,368,True,Anadarko Petroleum Corporation,APC,cs
2019-04-02,369,True,Air Products and Chemicals Inc.,APD,cs
2019-04-02,9509,True,Applied DNA Sciences Inc,APDN,cs
2019-04-02,9514,True,,APDNW,N/A
2019-04-02,370,True,American Public Education Inc.,APEI,cs
2019-04-02,4153,True,Apollo Endosurgery Inc.,APEN,cs
2019-04-02,371,True,Morgan Stanley Asia-Pacific Fund Inc.,APF,cs
2019-04-02,373,True,Amphenol Corporation,APH,cs
2019-04-02,15203,True,Aphria Inc.,APHA,cs
2019-04-02,10432,True,AmpliPhi Biosciences Corporation,APHB,cs
2019-04-02,9993,True,Apple Hospitality REIT Inc.,APLE,cs
2019-04-02,10701,True,Apellis Pharmaceuticals Inc.,APLS,cs
2019-04-02,14988,True,Aptorum Group Limited,APM,cs
2019-04-02,376,True,Apollo Global Management LLC Class A Representing Class A Limitied Liability Company Interests,APO,cs
2019-04-02,12453,True,Apollo Global Management LLC 6.375% Series A Preferred Shares,APO-A,ps
2019-04-02,14302,True,Apollo Global Management LLC 6.375% Series B Preferred Shares,APO-B,ps
2019-04-02,377,True,Apogee Enterprises Inc.,APOG,cs
2019-04-02,11651,True,Cellect Biotechnology Ltd.,APOP,cs
2019-04-02,11672,True,Cellect Biotechnology Ltd. Warrants to Purchase ADR (1 WT and $7.50 to purchase 1 ADS),APOPW,N/A
2019-04-02,10013,True,AppFolio Inc.,APPF,cs
2019-04-02,12832,True,Appian Corporation,APPN,cs
2019-04-02,4472,True,Digital Turbine Inc.,APPS,cs
2019-04-02,12976,True,Blue Apron Holdings Inc. Class A,APRN,cs
2019-04-02,383,True,Alpha Pro Tech Ltd.,APT,cs
2019-04-02,9417,True,Aptose Biosciences Inc.,APTO,cs
2019-04-02,384,True,Preferred Apartment Communities Inc.,APTS,cs
2019-04-02,1815,True,Aptiv PLC,APTV,cs
2019-04-02,14667,True,Aptinyx Inc.,APTX,cs
2019-04-02,385,True,AmeriGas Partners L.P.,APU,cs
2019-04-02,11623,True,Aptevo Therapeutics Inc.,APVO,cs
2019-04-02,386,True,Asia Pacific Wire & Cable Corporation Limited,APWC,cs
2019-04-02,14487,True,Apergy Corporation,APY,cs
2019-04-02,969,True,Apyx Medical Corporation,APYX,cs
2019-04-02,13517,True,Aquantia Corp.,AQ,cs
2019-04-02,12266,True,AquaBounty Technologies Inc.,AQB,cs
2019-04-02,10345,True,Aqua Metals Inc.,AQMS,cs
2019-04-02,12127,True,Algonquin Power & Utilities Corp.,AQN,cs
2019-04-02,15173,True,,AQNA,N/A
2019-04-02,14784,True,Aquestive Therapeutics Inc.,AQST,cs
2019-04-02,13673,True,Evoqua Water Technologies Corp.,AQUA,cs
2019-04-02,8312,True,Aquinox Pharmaceuticals Inc.,AQXP,cs
2019-04-02,7818,True,Antero Resources Corporation,AR,cs
2019-04-02,10464,True,American Renal Associates Holdings Inc,ARA,cs
2019-04-02,8443,True,Aravive Inc.,ARAV,cs
2019-04-02,390,True,Accuray Incorporated,ARAY,cs
2019-04-02,392,True,ARC Document Solutions Inc.,ARC,cs
2019-04-02,25,True,ArcBest Corporation,ARCB,cs
2019-04-02,393,True,Ares Capital Corporation,ARCC,cs
2019-04-02,14952,True,Arco Platform Limited,ARCE,cs
2019-04-02,11930,True,Arch Coal Inc. Class A,ARCH,cs
2019-04-02,394,True,Appliance Recycling Centers of America Inc.,ARCI,cs
2019-04-02,12742,True,Arrow Reserve Capital Management,ARCM,N/A
2019-04-02,395,True,Arcos Dorados Holdings Inc. Class A Shares,ARCO,cs
2019-04-02,92,True,Arcturus Therapeutics Ltd.,ARCT,cs
2019-04-02,397,True,ARC Group Worldwide Inc.,ARCW,cs
2019-04-02,12106,True,Ardagh Group S.A.,ARD,cs
2019-04-02,398,True,Ares Dynamic Credit Allocation Fund Inc.,ARDC,cs
2019-04-02,14845,True,Aridis Pharmaceuticals Inc.,ARDS,cs
2019-04-02,8658,True,Ardelyx Inc.,ARDX,cs
2019-04-02,400,True,Alexandria Real Estate Equities Inc.,ARE,cs
2019-04-02,10946,True,Alexandria Real Estate Equities Inc. 7.00% Series D Cumulative Convertible Preferred Stock,ARE-D,ps
2019-04-02,15447,True,American Resources Corporation,AREC,cs
2019-04-02,8515,True,Ares Management Corporation Class A,ARES,cs
2019-04-02,11483,True,Ares Management Corporation 7.00% Series A Preferred Stock,ARES-A,ps
2019-04-02,402,True,Approach Resources Inc.,AREX,cs
2019-04-02,165,True,Argo Group International Holdings Ltd. 6.5% Senior Notes Due 2042,ARGD,N/A
2019-04-02,164,True,Argo Group International Holdings Ltd.,ARGO,cs
2019-04-02,405,True,Global X MSCI Argentina,ARGT,N/A
2019-04-02,12807,True,argenx SE,ARGX,cs
2019-04-02,406,True,Apollo Commercial Real Estate Finance Inc,ARI,cs
2019-04-02,11781,True,Apollo Commercial Real Estate Finance 8.00% Series C Cumulative Redeemable Perpetual Preferred Stock,ARI-C,ps
2019-04-02,15419,True,ARK Fintech Innovation,ARKF,N/A
2019-04-02,9441,True,ARK Genomic Revolution Multi-Sector,ARKG,N/A
2019-04-02,9442,True,ARK Innovation,ARKK,N/A
2019-04-02,9326,True,ARK Industrial Innovation,ARKQ,N/A
2019-04-02,411,True,Ark Restaurants Corp.,ARKR,cs
2019-04-02,9327,True,ARK Web x.0,ARKW,N/A
2019-04-02,412,True,American Realty Investors Inc.,ARL,cs
2019-04-02,14809,True,Arlo Technologies Inc.,ARLO,cs
2019-04-02,413,True,Alliance Resource Partners L.P.,ARLP,cs
2019-04-02,8127,True,Aramark,ARMK,cs
2019-04-02,416,True,Arena Pharmaceuticals Inc.,ARNA,cs
2019-04-02,11927,True,Arconic Inc.,ARNC,cs
2019-04-02,12043,True,,ARNC-,N/A
2019-04-02,2368,True,Archrock Inc.,AROC,cs
2019-04-02,418,True,Arrow Financial Corporation,AROW,cs
2019-04-02,14778,True,Aerpio Pharmaceuticals Inc.,ARPO,cs
2019-04-02,421,True,ArQule Inc.,ARQL,cs
2019-04-02,422,True,ARMOUR Residential REIT Inc.,ARR,cs
2019-04-02,423,True,Armour Residential REIT INC Preferred Series A,ARR-A,ps
2019-04-02,424,True,ARMOUR Residential REIT Inc. Preferred Series B,ARR-B,ps
2019-04-02,10994,True,ARRIS International plc,ARRS,cs
2019-04-02,426,True,Array BioPharma Inc.,ARRY,cs
2019-04-02,429,True,Artesian Resources Corporation Class A Non-Voting Common Stock,ARTNA,cs
2019-04-02,430,True,Art's-Way Manufacturing Co. Inc.,ARTW,cs
2019-04-02,431,True,Arotech Corporation,ARTX,cs
2019-04-02,14974,True,Arvinas Inc.,ARVN,cs
2019-04-02,434,True,Arrow Electronics Inc.,ARW,cs
2019-04-02,435,True,Arrowhead Pharmaceuticals Inc.,ARWR,cs
2019-04-02,15198,True,ARYA Sciences Acquisition Corp.,ARYA,cs
2019-04-02,15007,True,ARYA Sciences Acquisition Corp. Unit,ARYAU,su
2019-04-02,15204,True,ARYA Sciences Acquisition Corp. Warrant,ARYAW,N/A
2019-04-02,438,True,ASA Gold and Precious Metals Limited,ASA,cs
2019-04-02,440,True,Associated Banc-Corp,ASB,cs
2019-04-02,10116,True,Associated Banc-Corp Depositary shares Series C,ASB-C,ps
2019-04-02,11880,True,Associated Banc-Corp Depositary Shares Series D,ASB-D,ps
2019-04-02,15086,True,Associated Banc-Corp Depositary Shares Series E,ASB-E,ps
2019-04-02,442,True,Ardmore Shipping Corporation,ASC,cs
2019-04-02,444,True,Ascent Capital Group Inc. Series A Common Stock,ASCMA,cs
2019-04-02,446,True,Global X FTSE Southeast Asia,ASEA,et
2019-04-02,10874,True,FlexShares Real Assets Allocation Index Fund,ASET,N/A
2019-04-02,448,True,Asta Funding Inc.,ASFI,cs
2019-04-02,449,True,Liberty All-Star Growth Fund Inc.,ASG,cs
2019-04-02,450,True,ASGN Incorporated,ASGN,cs
2019-04-02,11862,True,Ashland Global Holdings Inc.,ASH,cs
2019-04-02,8056,True,Xtrackers Harvest CSI 300 China A-Shares,ASHR,N/A
2019-04-02,8647,True,Xtrackers Harvest CSI 500 China A-Shares Small Cap,ASHS,N/A
2019-04-02,10708,True,Xtrackers MSCI China A Inclusion Equity,ASHX,N/A
2019-04-02,11838,True,AdvanSix Inc.,ASIX,cs
2019-04-02,14303,True,ASLAN Pharmaceuticals Limited,ASLN,cs
2019-04-02,454,True,Avino Silver & Gold Mines Ltd. (Canada),ASM,cs
2019-04-02,7380,True,Assembly Biosciences Inc.,ASMB,cs
2019-04-02,456,True,ASML Holding N.V.,ASML,cs
2019-04-02,457,True,Ascena Retail Group Inc.,ASNA,cs
2019-04-02,9672,True,Ascendis Pharma A/S,ASND,cs
2019-04-02,459,True,Aspen Aerogels Inc.,ASPN,cs
2019-04-02,460,True,Altisource Portfolio Solutions S.A.,ASPS,cs
2019-04-02,13212,True,Aspen Group Inc.,ASPU,cs
2019-04-02,461,True,Grupo Aeroportuario del Sureste S.A. de C.V.,ASR,cs
2019-04-02,1737,True,Assertio Therapeutics Inc.,ASRT,cs
2019-04-02,462,True,AmeriServ Financial Inc.,ASRV,cs
2019-04-02,463,True,AmeriServ Financial Inc. AmeriServ Financial Trust I,ASRVP,ps
2019-04-02,464,True,Astrotech Corporation,ASTC,cs
2019-04-02,465,True,Astec Industries Inc.,ASTE,cs
2019-04-02,469,True,Asure Software Inc,ASUR,cs
2019-04-02,12862,True,ASV Holdings Inc.,ASV,cs
2019-04-02,14460,True,ASE Technology Holding Co. Ltd. American Depositary Shares (each representing Two),ASX,cs
2019-04-02,471,True,Amtech Systems Inc.,ASYS,cs
2019-04-02,472,True,Atlantic Power Corporation (Canada),AT,cs
2019-04-02,474,True,ATA Inc.,ATAI,cs
2019-04-02,475,True,America First Multifamily Investors L.P.,ATAX,cs
2019-04-02,478,True,Alphatec Holdings Inc.,ATEC,cs
2019-04-02,8342,True,A10 Networks Inc.,ATEN,cs
2019-04-02,1934,True,Adtalem Global Education Inc.,ATGE,cs
2019-04-02,11340,True,Athene Holding Ltd. Class A,ATH,cs
2019-04-02,8086,True,Autohome Inc. American Depositary Shares each representing one class A.,ATHM,cs
2019-04-02,481,True,Athersys Inc.,ATHX,cs
2019-04-02,482,True,Allegheny Technologies Incorporated,ATI,cs
2019-04-02,12329,True,Attis Industries Inc.,ATIS,cs
2019-04-02,12304,True,Attis Industries Inc. Warrants,ATISW,N/A
2019-04-02,11329,True,Atkore International Group Inc.,ATKR,cs
2019-04-02,485,True,Atlanticus Holdings Corporation,ATLC,cs
2019-04-02,486,True,Ames National Corporation,ATLO,cs
2019-04-02,490,True,Barclays ETN Plus Select MLP,ATMP,N/A
2019-04-02,491,True,ATN International Inc.,ATNI,cs
2019-04-02,8494,True,Actinium Pharmaceuticals Inc. (Delaware),ATNM,cs
2019-04-02,12912,True,Athenex Inc.,ATNX,cs
2019-04-02,493,True,Atmos Energy Corporation,ATO,cs
2019-04-02,11673,True,Atomera Incorporated,ATOM,cs
2019-04-02,494,True,Atossa Genetics Inc.,ATOS,cs
2019-04-02,495,True,AptarGroup Inc.,ATR,cs
2019-04-02,8858,True,Atara Biotherapeutics Inc.,ATRA,cs
2019-04-02,496,True,AtriCure Inc.,ATRC,cs
2019-04-02,497,True,Atrion Corporation,ATRI,cs
2019-04-02,499,True,Astronics Corporation,ATRO,cs
2019-04-02,500,True,Antares Pharma Inc.,ATRS,cs
2019-04-02,501,True,Air Transport Services Group Inc,ATSG,cs
2019-04-02,9127,True,Atento S.A.,ATTO,cs
2019-04-02,502,True,Attunity Ltd.,ATTU,cs
2019-04-02,503,True,Actuant Corporation,ATU,cs
2019-04-02,13016,True,Altice USA Inc. Class A,ATUS,cs
2019-04-02,504,True,Acorn International Inc. ADS,ATV,cs
2019-04-02,505,True,Activision Blizzard Inc,ATVI,cs
2019-04-02,12854,True,Avenue Therapeutics Inc.,ATXI,cs
2019-04-02,508,True,AngloGold Ashanti Limited,AU,cs
2019-04-02,509,True,Auburn National Bancorporation Inc.,AUBN,cs
2019-04-02,511,True,AudioCodes Ltd.,AUDC,cs
2019-04-02,13145,True,Auryn Resources Inc.,AUG,cs
2019-04-02,14878,True,Defiance Future Tech,AUGR,N/A
2019-04-02,512,True,Golden Minerals Company,AUMN,cs
2019-04-02,514,True,AU Optronics Corp American Depositary Shares,AUO,cs
2019-04-02,9213,True,Aurinia Pharmaceuticals Inc,AUPH,cs
2019-04-02,14953,True,Global X Funds Adaptive U.S. Factor,AUSF,N/A
2019-04-02,14527,True,Autolus Therapeutics plc,AUTL,cs
2019-04-02,35,True,AutoWeb Inc.,AUTO,cs
2019-04-02,519,True,Yamana Gold Inc. (Canada),AUY,cs
2019-04-02,521,True,Avista Corporation,AVA,cs
2019-04-02,8344,True,Grupo Aval Acciones y Valores S.A. ADR (Each representing 20 preferred shares),AVAL,cs
2019-04-02,522,True,AeroVironment Inc.,AVAV,cs
2019-04-02,523,True,AvalonBay Communities Inc.,AVB,cs
2019-04-02,15208,True,Avalon GloboCare Corp.,AVCO,cs
2019-04-02,524,True,American Vanguard Corporation ($0.10 Par Value),AVD,cs
2019-04-02,12262,True,Avadel Pharmaceuticals plc,AVDL,cs
2019-04-02,15400,True,Avedro Inc,AVDR,cs
2019-04-02,525,True,AVEO Pharmaceuticals Inc.,AVEO,cs
2019-04-02,14344,True,Broadcom Inc.,AVGO,cs
2019-04-02,9699,True,Avinger Inc.,AVGR,cs
2019-04-02,8082,True,Avianca Holdings S.A. American Depositary Shares (Each representing 8 preferred Shares),AVH,cs
2019-04-02,529,True,Avid Technology Inc.,AVID,cs
2019-04-02,531,True,Advent Claymore Convertible Securities and Income Fund,AVK,cs
2019-04-02,14540,True,Avalara Inc.,AVLR,cs
2019-04-02,9360,True,Avanos Medical Inc.,AVNS,cs
2019-04-02,534,True,Aviat Networks Inc.,AVNW,cs
2019-04-02,535,True,Avon Products Inc.,AVP,cs
2019-04-02,14679,True,AVROBIO Inc.,AVRO,cs
2019-04-02,536,True,Avnet Inc.,AVT,cs
2019-04-02,537,True,AVX Corporation,AVX,cs
2019-04-02,10760,True,Anavex Life Sciences Corp.,AVXL,cs
2019-04-02,538,True,Avery Dennison Corporation,AVY,cs
2019-04-02,7775,True,Avaya Holdings Corp.,AVYA,cs
2019-04-02,541,True,Alliancebernstein Global High Income Fund,AWF,cs
2019-04-02,543,True,Armstrong World Industries Inc,AWI,cs
2019-04-02,544,True,American Water Works Company Inc.,AWK,cs
2019-04-02,545,True,Aberdeen Global Premier Properties Fund of Beneficial Interest,AWP,cs
2019-04-02,547,True,American States Water Company,AWR,cs
2019-04-02,548,True,Aware Inc.,AWRE,cs
2019-04-02,3451,True,Cool Holdings Inc.,AWSM,cs
2019-04-02,15407,True,Aware Ultra-Short Duration Enhanced Income,AWTM,N/A
2019-04-02,549,True,Avalon Holdings Corporation,AWX,cs
2019-04-02,842,True,Axos Financial Inc.,AX,cs
2019-04-02,550,True,Abraxas Petroleum Corporation,AXAS,cs
2019-04-02,552,True,Accelerate Diagnostics Inc.,AXDX,cs
2019-04-02,553,True,Anixter International Inc.,AXE,cs
2019-04-02,7713,True,Axogen Inc.,AXGN,cs
2019-04-02,9979,True,Axovant Sciences Ltd.,AXGT,cs
2019-04-02,559,True,WisdomTree Asia Pacific ex-Japan Total Dividend Fund,AXJL,et
2019-04-02,8686,True,iShares Edge MSCI A Min Vol Asia ex Japan,AXJV,N/A
2019-04-02,561,True,American Axle & Manufacturing Holdings Inc.,AXL,cs
2019-04-02,15119,True,Axonics Modulation Technologies Inc.,AXNX,cs
2019-04-02,11105,True,,AXO,N/A
2019-04-02,565,True,American Express Company,AXP,cs
2019-04-02,566,True,AMREP Corporation,AXR,cs
2019-04-02,567,True,Axis Capital Holdings Limited,AXS,cs
2019-04-02,14582,True,Axis Capital Holdings Limited Preferred Series D (Bermuda),AXS-D,ps
2019-04-02,14583,True,Axis Capital Holdings Limited Depositary Shares Series E,AXS-E,ps
2019-04-02,10791,True,Axsome Therapeutics Inc.,AXSM,cs
2019-04-02,9454,True,Axalta Coating Systems Ltd.,AXTA,cs
2019-04-02,570,True,AXT Inc,AXTI,cs
2019-04-02,571,True,Alexco Resource Corp (Canada),AXU,cs
2019-04-02,8517,True,Atlantica Yield plc,AY,cs
2019-04-02,574,True,Acuity Brands Inc.,AYI,cs
2019-04-02,576,True,Aircastle Limited,AYR,cs
2019-04-02,13623,True,Aytu BioScience Inc.,AYTU,cs
2019-04-02,12410,True,Alteryx Inc. Class A,AYX,cs
2019-04-02,580,True,Astrazeneca PLC,AZN,cs
2019-04-02,581,True,AutoZone Inc.,AZO,cs
2019-04-02,582,True,Aspen Technology Inc.,AZPN,cs
2019-04-02,10930,True,Azure Power Global Limited Equity Shares,AZRE,cs
2019-04-02,11701,True,AzurRx BioPharma Inc.,AZRX,cs
2019-04-02,12754,True,Azul S.A. American Depositary Shares (each representing three preferred shares),AZUL,cs
2019-04-02,583,True,AZZ Inc.,AZZ,cs
2019-04-02,584,True,Barnes Group Inc.,B,cs
2019-04-02,585,True,The Boeing Company,BA,cs
2019-04-02,587,True,Invesco Taxable Municipal Bond,BAB,et
2019-04-02,8884,True,Alibaba Group Holding Limited,BABA,cs
2019-04-02,589,True,Natus Medical Incorporated,BABY,cs
2019-04-02,591,True,Bank of America Corporation,BAC,cs
2019-04-02,11297,True,Bank of America Corporation Depositary Shares each representing a 1/1000 th interest in a share of 6.000% Non-Cumulative,BAC-A,ps
2019-04-02,14565,True,Bank of America Corporation Depositary Shares Series G,BAC-B,ps
2019-04-02,11045,True,Bank of America Corporation Depositary Shares Series C,BAC-C,ps
2019-04-02,593,True,Bank of America Corporation Depositary Sh repstg 1/1000th Perp Pfd Ser E,BAC-E,ps
2019-04-02,14866,True,Bank of America Corporation Depositary Shares Series H,BAC-K,ps
2019-04-02,595,True,Bank of America Corporation Non Cumulative Perpetual Conv Pfd Ser L,BAC-L,ps
2019-04-02,9245,True,Bank of America Corporation Depository Shares Series W,BAC-W,ps
2019-04-02,9700,True,Bank of America Corporation Depositary Shares Series Y,BAC-Y,ps
2019-04-02,597,True,BlackRock Municipal Income Investment Quality Trust,BAF,cs
2019-04-02,600,True,Booz Allen Hamilton Holding Corporation,BAH,cs
2019-04-02,601,True,Braskem SA ADR,BAK,cs
2019-04-02,14041,True,iPathA Series B Bloomberg Cotton Subindex Total Return ETN,BAL,N/A
2019-04-02,604,True,Brookfield Asset Management Inc.,BAM,cs
2019-04-02,606,True,Banc of California Inc.,BANC,cs
2019-04-02,9909,True,Banc of California Inc. Depositary Shares Series D,BANC-D,ps
2019-04-02,11063,True,Banc of California Inc. Depositary Shares Series E,BANC-E,ps
2019-04-02,13555,True,Bandwidth Inc.,BAND,cs
2019-04-02,609,True,BancFirst Corporation,BANF,cs
2019-04-02,610,True,BancFirst Corporation 7.2% Cumulative Trust Preferred Securities,BANFP,ps
2019-04-02,611,True,Banner Corporation,BANR,cs
2019-04-02,8094,True,StoneCastle Financial Corp,BANX,cs
2019-04-02,612,True,Credicorp Ltd.,BAP,cs
2019-04-02,15564,False,Innovator S&P 500 Buffer ETF - April,BAPR,N/A
2019-04-02,13329,True,GraniteShares Gold Trust Shares of Beneficial Interest,BAR,N/A
2019-04-02,614,True,Basic Energy Services Inc.,BAS,cs
2019-04-02,615,True,Bioanalytical Systems Inc.,BASI,cs
2019-04-02,11243,True,Liberty Media Corporation Series A Liberty Braves Common Stock,BATRA,cs
2019-04-02,11244,True,Liberty Media Corporation Series C Liberty Braves Common Stock,BATRK,cs
2019-04-02,14715,True,Amplify Advanced Battery Metals and Materials,BATT,N/A
2019-04-02,616,True,Baxter International Inc.,BAX,cs
2019-04-02,635,True,BlackBerry Limited,BB,cs
2019-04-02,14895,True,JPMorgan BetaBuilders Developed Asia-ex Japan,BBAX,N/A
2019-04-02,619,True,Bed Bath & Beyond Inc.,BBBY,cs
2019-04-02,9585,True,Virtus LifeSci Biotech Clinical Trials,BBC,N/A
2019-04-02,14896,True,JPMorgan BetaBuilders Canada,BBCA,N/A
2019-04-02,15140,True,Concrete Pumping Holdings Inc.,BBCP,cs
2019-04-02,621,True,Banco Bradesco Sa American Depositary Shares,BBD,cs
2019-04-02,6689,True,Barings BDC Inc.,BBDC,cs
2019-04-02,622,True,Banco Bradesco Sa American Depositary Shares (each representing one),BBDO,cs
2019-04-02,14738,True,JPMorgan BetaBuilders Europe,BBEU,N/A
2019-04-02,624,True,BlackRock Municipal Income Investment Trust,BBF,cs
2019-04-02,626,True,Beasley Broadcast Group Inc.,BBGI,cs
2019-04-02,627,True,VanEck Vectors Biotech ETF,BBH,et
2019-04-02,14739,True,JPMorgan BetaBuilders Japan,BBJP,N/A
2019-04-02,628,True,Blackrock Municipal Bond Trust,BBK,cs
2019-04-02,629,True,BHP Group PlcSponsored ADR,BBL,cs
2019-04-02,630,True,BlackRock Taxable Municipal Bond Trust of Beneficial Interest,BBN,cs
2019-04-02,9586,True,Virtus LifeSci Biotech Products,BBP,N/A
2019-04-02,633,True,Columbia Beyond BRICs,BBRC,N/A
2019-04-02,14740,True,JPMorgan BetaBuilders MSCI U.S. REIT,BBRE,N/A
2019-04-02,15505,False,JPMorgan BetaBuilders 1-5 Year U.S. Aggregate Bond,BBSA,N/A
2019-04-02,636,True,Barrett Business Services Inc.,BBSI,cs
2019-04-02,637,True,BB&T Corporation,BBT,cs
2019-04-02,638,True,BB&T Corporation Depositary Shares Series D,BBT-D,ps
2019-04-02,639,True,BB&T Corporation Depositary Shares Series E,BBT-E,ps
2019-04-02,640,True,BB&T Corporation Depositary Shares Series F,BBT-F,ps
2019-04-02,641,True,BB&T Corporation Depositary Shares Series G,BBT-G,ps
